symbol,action_day,time,record_id,price,volume,order_kind,function_code,channel,direction,datetime
000004.SZ,20240308,95915270,9321291,12.950000,1400,48,83,9321291,2,20240308095915270
000004.SZ,20240308,95915270,9321294,12.950000,300,48,83,9321294,2,20240308095915270
000004.SZ,20240308,95915270,9321301,12.950000,100,48,83,9321301,2,20240308095915270
000004.SZ,20240308,95915310,9321380,12.950000,100,48,83,9321380,2,20240308095915310
000004.SZ,20240308,95915540,9321996,12.950000,600,48,83,9321996,2,20240308095915540
000004.SZ,20240308,95915780,9322680,12.950000,200,48,83,9322680,2,20240308095915780
000004.SZ,20240308,95916750,9325267,12.960000,500,48,83,9325267,2,20240308095916750
000004.SZ,20240308,95917020,9325807,12.950000,1900,48,83,9325807,2,20240308095917020
000004.SZ,20240308,95917050,9325903,12.950000,2500,48,83,9325903,2,20240308095917050
000004.SZ,20240308,95917050,9325905,12.940000,500,48,83,9325905,2,20240308095917050
000004.SZ,20240308,95917050,9325907,12.950000,5900,48,83,9325907,2,20240308095917050
000004.SZ,20240308,95917060,9326001,12.940000,1100,48,83,9326001,2,20240308095917060
000004.SZ,20240308,95917070,9326093,12.940000,5900,48,83,9326093,2,20240308095917070
000004.SZ,20240308,95917070,9326098,12.940000,2500,48,83,9326098,2,20240308095917070
000004.SZ,20240308,95917690,9327460,12.940000,200,48,66,9327460,1,20240308095917690
000004.SZ,20240308,95917710,9327495,12.940000,2800,48,83,9327495,2,20240308095917710
000004.SZ,20240308,95918160,9328362,12.940000,100,48,83,9328362,2,20240308095918160
000004.SZ,20240308,95918230,9328597,12.930000,9500,48,66,9328597,1,20240308095918230
000004.SZ,20240308,95918240,9328627,12.890000,500,48,66,9328627,1,20240308095918240
000004.SZ,20240308,95918900,9330358,13.200000,300,48,83,9330358,2,20240308095918900
000004.SZ,20240308,95918930,9330416,12.940000,3600,48,83,9330416,2,20240308095918930
000004.SZ,20240308,95918950,9330460,12.940000,1100,48,83,9330460,2,20240308095918950
000004.SZ,20240308,95918970,9330487,12.940000,300,48,83,9330487,2,20240308095918970
000004.SZ,20240308,95919450,9331891,12.950000,9000,48,83,9331891,2,20240308095919450
000004.SZ,20240308,95919810,9332655,13.000000,4000,48,83,9332655,2,20240308095919810
000004.SZ,20240308,95920040,9333124,12.800000,100,48,66,9333124,1,20240308095920040
000004.SZ,20240308,95920740,9334836,12.950000,200,48,83,9334836,2,20240308095920740
000004.SZ,20240308,95920950,9335220,12.940000,6200,48,83,9335220,2,20240308095920950
000004.SZ,20240308,95920970,9335237,12.930000,5000,48,83,9335237,2,20240308095920970
000004.SZ,20240308,95920980,9335277,12.930000,5200,48,83,9335277,2,20240308095920980
000004.SZ,20240308,95921000,9335312,12.930000,2900,48,83,9335312,2,20240308095921000
000004.SZ,20240308,95921120,9335533,12.930000,400,48,83,9335533,2,20240308095921120
000004.SZ,20240308,95921210,9335839,12.930000,100,48,83,9335839,2,20240308095921210
000004.SZ,20240308,95921270,9336057,12.940000,700,48,83,9336057,2,20240308095921270
000004.SZ,20240308,95924570,9344435,12.940000,1000,48,66,9344435,1,20240308095924570
000004.SZ,20240308,95925280,9346347,12.500000,200,48,66,9346347,1,20240308095925280
000004.SZ,20240308,95925340,9346530,12.930000,2100,48,83,9346530,2,20240308095925340
000004.SZ,20240308,95925900,9348655,12.850000,100,48,66,9348655,1,20240308095925900
000004.SZ,20240308,95927140,9351428,13.300000,900,48,83,9351428,2,20240308095927140
000004.SZ,20240308,95929700,9357452,13.050000,100,48,83,9357452,2,20240308095929700
000004.SZ,20240308,95929970,9357941,12.920000,200,48,66,9357941,1,20240308095929970
000004.SZ,20240308,95933680,9368408,12.930000,300,48,83,9368408,2,20240308095933680
000004.SZ,20240308,95934150,9369725,13.650000,300,48,83,9369725,2,20240308095934150
000004.SZ,20240308,95934240,9370125,12.930000,6200,48,83,9370125,2,20240308095934240
000004.SZ,20240308,95934350,9370482,12.940000,4400,48,83,9370482,2,20240308095934350
000004.SZ,20240308,95934380,9370574,12.940000,1000,48,83,9370574,2,20240308095934380
000004.SZ,20240308,95935230,9372729,12.930000,300,48,83,9372729,2,20240308095935230
000004.SZ,20240308,95935790,9374063,12.930000,1500,48,83,9374063,2,20240308095935790
000004.SZ,20240308,95936070,9374624,12.940000,1700,48,83,9374624,2,20240308095936070
000004.SZ,20240308,95936090,9374691,12.920000,500,48,83,9374691,2,20240308095936090
000004.SZ,20240308,95936270,9375333,14.380000,1000,48,83,9375333,2,20240308095936270
000004.SZ,20240308,95936350,9375498,12.930000,700,48,83,9375498,2,20240308095936350
000004.SZ,20240308,95936690,9376525,12.930000,900,48,83,9376525,2,20240308095936690
000004.SZ,20240308,95936790,9376818,12.930000,300,48,83,9376818,2,20240308095936790
000004.SZ,20240308,95937640,9379036,12.930000,100,48,83,9379036,2,20240308095937640
000004.SZ,20240308,95938570,9381232,12.930000,300,48,83,9381232,2,20240308095938570
000004.SZ,20240308,95939150,9382440,12.920000,400,48,83,9382440,2,20240308095939150
000004.SZ,20240308,95939830,9384189,12.890000,1000,48,66,9384189,1,20240308095939830
000004.SZ,20240308,95939980,9384494,13.000000,200,48,83,9384494,2,20240308095939980
000004.SZ,20240308,95940030,9384606,12.930000,1000,48,83,9384606,2,20240308095940030
000004.SZ,20240308,95940320,9385608,12.920000,700,48,83,9385608,2,20240308095940320
000004.SZ,20240308,95941230,9387765,13.000000,100,48,83,9387765,2,20240308095941230
000004.SZ,20240308,95942140,9389791,12.930000,100,48,66,9389791,1,20240308095942140
000004.SZ,20240308,95942290,9390188,12.800000,1000,48,66,9390188,1,20240308095942290
000004.SZ,20240308,95942620,9390953,12.920000,400,48,83,9390953,2,20240308095942620
000004.SZ,20240308,95942700,9391123,12.920000,100,48,83,9391123,2,20240308095942700
000004.SZ,20240308,95944290,9395010,12.890000,100,48,66,9395010,1,20240308095944290
000004.SZ,20240308,95944630,9395639,14.380000,600,48,83,9395639,2,20240308095944630
000004.SZ,20240308,95945360,9397485,13.690000,1500,48,83,9397485,2,20240308095945360
000004.SZ,20240308,95945590,9398213,12.660000,1800,48,83,9398213,2,20240308095945590
000004.SZ,20240308,95946250,9400040,12.930000,100,48,83,9400040,2,20240308095946250
000004.SZ,20240308,95946630,9401059,12.910000,2200,48,66,9401059,1,20240308095946630
000004.SZ,20240308,95946920,9401638,12.920000,1000,48,83,9401638,2,20240308095946920
000004.SZ,20240308,95947560,9403244,12.920000,1600,48,66,9403244,1,20240308095947560
000004.SZ,20240308,95947560,9403246,14.420000,500,48,83,9403246,2,20240308095947560
000004.SZ,20240308,95947740,9403702,12.920000,1700,48,83,9403702,2,20240308095947740
000004.SZ,20240308,95948150,9404568,12.920000,2000,48,66,9404568,1,20240308095948150
000004.SZ,20240308,95948620,9405731,14.370000,100,48,83,9405731,2,20240308095948620
000004.SZ,20240308,95951110,9411542,12.920000,400,48,83,9411542,2,20240308095951110
000004.SZ,20240308,95951150,9411662,12.500000,100,48,66,9411662,1,20240308095951150
000004.SZ,20240308,95951250,9411914,13.440000,1900,48,83,9411914,2,20240308095951250
000004.SZ,20240308,95952380,9414618,12.900000,100,48,66,9414618,1,20240308095952380
000004.SZ,20240308,95952710,9415307,12.700000,10000,48,66,9415307,1,20240308095952710
000004.SZ,20240308,95954060,9418451,12.920000,2200,48,83,9418451,2,20240308095954060
000004.SZ,20240308,95954210,9418797,12.840000,400,48,66,9418797,1,20240308095954210
000004.SZ,20240308,95954500,9419471,12.910000,1000,48,66,9419471,1,20240308095954500
000004.SZ,20240308,95954570,9419647,12.920000,4200,48,83,9419647,2,20240308095954570
000004.SZ,20240308,95954720,9420019,12.910000,500,48,66,9420019,1,20240308095954720
000004.SZ,20240308,95955010,9420682,12.920000,100,48,83,9420682,2,20240308095955010
000004.SZ,20240308,95955320,9421473,12.880000,400,48,66,9421473,1,20240308095955320
000004.SZ,20240308,95955330,9421552,12.920000,500,48,83,9421552,2,20240308095955330
000004.SZ,20240308,95955520,9422143,14.050000,300,48,83,9422143,2,20240308095955520
000004.SZ,20240308,95956840,9424974,12.920000,500,48,66,9424974,1,20240308095956840
000004.SZ,20240308,95956870,9425007,12.920000,100,48,83,9425007,2,20240308095956870
000004.SZ,20240308,95957130,9425588,12.920000,2800,48,83,9425588,2,20240308095957130
000004.SZ,20240308,95957180,9425820,12.920000,200,48,83,9425820,2,20240308095957180
000004.SZ,20240308,95957290,9426117,13.000000,1000,48,83,9426117,2,20240308095957290
000004.SZ,20240308,95957930,9427486,12.920000,200,48,83,9427486,2,20240308095957930
000004.SZ,20240308,95958470,9429027,12.890000,900,48,83,9429027,2,20240308095958470
000004.SZ,20240308,95958500,9429077,12.920000,6000,48,83,9429077,2,20240308095958500
000004.SZ,20240308,95958550,9429171,12.900000,300,48,66,9429171,1,20240308095958550
000004.SZ,20240308,100001010,9437356,12.910000,100,48,66,9437356,1,20240308100001010
000004.SZ,20240308,100001060,9437580,12.910000,100,48,83,9437580,2,20240308100001060
000004.SZ,20240308,100001180,9438216,12.910000,200,48,83,9438216,2,20240308100001180
000004.SZ,20240308,100001750,9440430,12.910000,100,48,66,9440430,1,20240308100001750
000004.SZ,20240308,100002090,9442283,13.000000,300,48,83,9442283,2,20240308100002090
000004.SZ,20240308,100002320,9443432,12.550000,300,48,66,9443432,1,20240308100002320
000004.SZ,20240308,100002430,9443887,12.920000,500,48,83,9443887,2,20240308100002430
000004.SZ,20240308,100002440,9443935,12.830000,1300,48,66,9443935,1,20240308100002440
000004.SZ,20240308,100002750,9445524,12.910000,300,48,83,9445524,2,20240308100002750
000004.SZ,20240308,100003870,9453054,12.920000,500,48,83,9453054,2,20240308100003870
000004.SZ,20240308,100004000,9453884,12.920000,200,48,83,9453884,2,20240308100004000
000004.SZ,20240308,100004010,9454135,12.920000,100,48,83,9454135,2,20240308100004010
000004.SZ,20240308,100004060,9454553,12.850000,500,48,66,9454553,1,20240308100004060
000004.SZ,20240308,100004630,9458201,12.920000,500,48,83,9458201,2,20240308100004630
000004.SZ,20240308,100005630,9463582,12.820000,1000,48,66,9463582,1,20240308100005630
000004.SZ,20240308,100005930,9464770,12.900000,300,48,66,9464770,1,20240308100005930
000004.SZ,20240308,100006150,9466189,12.910000,400,48,83,9466189,2,20240308100006150
000004.SZ,20240308,100006160,9466201,12.910000,100,48,83,9466201,2,20240308100006160
000004.SZ,20240308,100006160,9466218,12.910000,100,48,83,9466218,2,20240308100006160
000004.SZ,20240308,100006160,9466245,12.910000,200,48,83,9466245,2,20240308100006160
000004.SZ,20240308,100006290,9466898,12.910000,100,48,83,9466898,2,20240308100006290
000004.SZ,20240308,100006710,9469092,12.910000,4000,48,83,9469092,2,20240308100006710
000004.SZ,20240308,100007030,9470353,12.900000,100,48,66,9470353,1,20240308100007030
000004.SZ,20240308,100007480,9472801,13.060000,1500,48,83,9472801,2,20240308100007480
000004.SZ,20240308,100007930,9474267,12.900000,5300,48,66,9474267,1,20240308100007930
000004.SZ,20240308,100008070,9474640,13.900000,600,48,83,9474640,2,20240308100008070
000004.SZ,20240308,100008540,9476281,12.880000,200,48,66,9476281,1,20240308100008540
000004.SZ,20240308,100009260,9478297,12.910000,1900,48,83,9478297,2,20240308100009260
000004.SZ,20240308,100009410,9478705,12.500000,500,48,66,9478705,1,20240308100009410
000004.SZ,20240308,100009990,9480693,12.920000,100,48,83,9480693,2,20240308100009990
000004.SZ,20240308,100011500,9486311,12.910000,100,48,83,9486311,2,20240308100011500
000004.SZ,20240308,100012510,9490369,12.910000,2600,48,66,9490369,1,20240308100012510
000004.SZ,20240308,100012720,9491471,12.920000,400,48,83,9491471,2,20240308100012720
000004.SZ,20240308,100012900,9492173,12.910000,6000,48,83,9492173,2,20240308100012900
000004.SZ,20240308,100013270,9494212,12.900000,1600,48,83,9494212,2,20240308100013270
000004.SZ,20240308,100013400,9494791,12.930000,100,48,83,9494791,2,20240308100013400
000004.SZ,20240308,100013400,9494809,12.920000,100,48,83,9494809,2,20240308100013400
000004.SZ,20240308,100013850,9496631,12.850000,1000,48,66,9496631,1,20240308100013850
000004.SZ,20240308,100014050,9497327,12.810000,100,48,66,9497327,1,20240308100014050
000004.SZ,20240308,100014790,9500993,12.600000,500,48,66,9500993,1,20240308100014790
000004.SZ,20240308,100014890,9501345,12.910000,1700,48,83,9501345,2,20240308100014890
000004.SZ,20240308,100015040,9501857,12.910000,300,48,83,9501857,2,20240308100015040
000004.SZ,20240308,100015220,9503149,12.910000,400,48,83,9503149,2,20240308100015220
000004.SZ,20240308,100015320,9504089,11.800000,27100,49,83,9504089,2,20240308100015320
000004.SZ,20240308,100015620,9506057,12.910000,500,48,66,9506057,1,20240308100015620
000004.SZ,20240308,100017390,9515779,12.930000,500,48,83,9515779,2,20240308100017390
000004.SZ,20240308,100017910,9517377,11.830000,2000,48,66,9517377,1,20240308100017910
000004.SZ,20240308,100018250,9519032,12.810000,300,48,66,9519032,1,20240308100018250
000004.SZ,20240308,100018650,9521927,12.910000,300,48,83,9521927,2,20240308100018650
000004.SZ,20240308,100018740,9522444,12.900000,600,48,83,9522444,2,20240308100018740
000004.SZ,20240308,100019950,9528054,12.910000,300,48,66,9528054,1,20240308100019950
000004.SZ,20240308,100020090,9528574,12.910000,700,48,83,9528574,2,20240308100020090
000004.SZ,20240308,100020170,9528890,12.900000,20000,48,66,9528890,1,20240308100020170
000004.SZ,20240308,100020330,9529450,12.910000,500,48,83,9529450,2,20240308100020330
000004.SZ,20240308,100020580,9530057,12.910000,600,48,83,9530057,2,20240308100020580
000004.SZ,20240308,100021200,9531840,12.910000,800,48,83,9531840,2,20240308100021200
000004.SZ,20240308,100022010,9534575,12.910000,500,48,83,9534575,2,20240308100022010
000004.SZ,20240308,100022060,9534805,12.810000,200,48,66,9534805,1,20240308100022060
000004.SZ,20240308,100023220,9538851,12.890000,500,48,83,9538851,2,20240308100023220
000004.SZ,20240308,100023270,9539021,14.120000,300,48,83,9539021,2,20240308100023270
000004.SZ,20240308,100024180,9542701,12.910000,100,48,66,9542701,1,20240308100024180
000004.SZ,20240308,100024260,9543173,12.900000,300,48,66,9543173,1,20240308100024260
000004.SZ,20240308,100025500,9549584,12.920000,800,48,66,9549584,1,20240308100025500
000004.SZ,20240308,100025730,9550453,12.810000,2000,48,66,9550453,1,20240308100025730
000004.SZ,20240308,100027000,9555504,12.890000,100,48,83,9555504,2,20240308100027000
000004.SZ,20240308,100027000,9555519,12.890000,400,48,83,9555519,2,20240308100027000
000004.SZ,20240308,100027400,9557583,12.900000,500,48,83,9557583,2,20240308100027400
000004.SZ,20240308,100027500,9558224,12.900000,4500,48,66,9558224,1,20240308100027500
000004.SZ,20240308,100027840,9560005,13.050000,700,48,83,9560005,2,20240308100027840
000004.SZ,20240308,100028400,9562750,12.900000,200,48,83,9562750,2,20240308100028400
000004.SZ,20240308,100029400,9567022,12.900000,600,48,83,9567022,2,20240308100029400
000004.SZ,20240308,100029850,9568111,12.900000,1100,48,83,9568111,2,20240308100029850
000004.SZ,20240308,100030080,9568812,12.890000,2600,48,83,9568812,2,20240308100030080
000004.SZ,20240308,100031620,9574955,12.900000,500,48,66,9574955,1,20240308100031620
000004.SZ,20240308,100031670,9575081,12.900000,1000,48,66,9575081,1,20240308100031670
000004.SZ,20240308,100032020,9576092,12.900000,500,48,83,9576092,2,20240308100032020
000004.SZ,20240308,100032120,9576512,12.890000,2800,48,83,9576512,2,20240308100032120
000004.SZ,20240308,100032480,9577802,12.910000,200,48,66,9577802,1,20240308100032480
000004.SZ,20240308,100033460,9581060,12.900000,100,48,83,9581060,2,20240308100033460
000004.SZ,20240308,100034610,9585911,12.900000,500,48,83,9585911,2,20240308100034610
000004.SZ,20240308,100034620,9585931,12.770000,2400,48,66,9585931,1,20240308100034620
000004.SZ,20240308,100034780,9586312,12.910000,1500,48,66,9586312,1,20240308100034780
000004.SZ,20240308,100035040,9586981,12.680000,8800,48,66,9586981,1,20240308100035040
000004.SZ,20240308,100036170,9590351,14.000000,500,48,83,9590351,2,20240308100036170
000004.SZ,20240308,100036710,9592369,12.800000,1400,48,66,9592369,1,20240308100036710
000004.SZ,20240308,100036910,9593190,12.900000,100,48,83,9593190,2,20240308100036910
000004.SZ,20240308,100037740,9596056,12.900000,500,48,83,9596056,2,20240308100037740
000004.SZ,20240308,100039920,9601838,12.910000,1900,48,66,9601838,1,20240308100039920
000004.SZ,20240308,100040460,9603873,12.760000,2500,48,66,9603873,1,20240308100040460
000004.SZ,20240308,100040460,9603884,12.920000,900,48,83,9603884,2,20240308100040460
000004.SZ,20240308,100040610,9604360,12.910000,1300,48,83,9604360,2,20240308100040610
000004.SZ,20240308,100040770,9604800,12.800000,300,48,66,9604800,1,20240308100040770
000004.SZ,20240308,100041540,9606792,13.700000,300,48,83,9606792,2,20240308100041540
000004.SZ,20240308,100041700,9607106,12.900000,200,48,83,9607106,2,20240308100041700
000004.SZ,20240308,100044700,9615866,12.910000,900,48,66,9615866,1,20240308100044700
000004.SZ,20240308,100045100,9616851,12.910000,100,48,83,9616851,2,20240308100045100
000004.SZ,20240308,100045670,9619121,12.810000,400,48,66,9619121,1,20240308100045670
000004.SZ,20240308,100046030,9620106,12.910000,100,48,66,9620106,1,20240308100046030
000004.SZ,20240308,100047120,9623885,12.910000,300,48,66,9623885,1,20240308100047120
000004.SZ,20240308,100047130,9623914,12.910000,900,48,83,9623914,2,20240308100047130
000004.SZ,20240308,100047940,9626368,12.900000,1800,48,66,9626368,1,20240308100047940
000004.SZ,20240308,100048040,9626598,12.900000,900,48,66,9626598,1,20240308100048040
000004.SZ,20240308,100048330,9627637,12.910000,300,48,66,9627637,1,20240308100048330
000004.SZ,20240308,100049420,9631215,12.810000,500,48,66,9631215,1,20240308100049420
000004.SZ,20240308,100049640,9632034,12.900000,200,48,66,9632034,1,20240308100049640
000004.SZ,20240308,100049950,9632891,12.900000,700,48,66,9632891,1,20240308100049950
000004.SZ,20240308,100050000,9633014,12.910000,300,48,83,9633014,2,20240308100050000
000004.SZ,20240308,100050190,9633613,14.420000,500,48,83,9633613,2,20240308100050190
000004.SZ,20240308,100050330,9633951,12.910000,700,48,66,9633951,1,20240308100050330
000004.SZ,20240308,100050370,9634031,12.900000,900,48,83,9634031,2,20240308100050370
000004.SZ,20240308,100050760,9635032,12.910000,100,48,66,9635032,1,20240308100050760
000004.SZ,20240308,100050930,9635592,13.000000,3800,48,83,9635592,2,20240308100050930
000004.SZ,20240308,100051420,9637326,12.560000,1200,48,66,9637326,1,20240308100051420
000004.SZ,20240308,100051720,9638217,12.910000,100,48,66,9638217,1,20240308100051720
000004.SZ,20240308,100051860,9638617,12.900000,100,48,66,9638617,1,20240308100051860
000004.SZ,20240308,100054100,9644670,12.380000,500,48,66,9644670,1,20240308100054100
000004.SZ,20240308,100055180,9648018,12.800000,100,48,66,9648018,1,20240308100055180
000004.SZ,20240308,100055340,9648556,12.850000,200,48,66,9648556,1,20240308100055340
000004.SZ,20240308,100055490,9648980,12.820000,200,48,66,9648980,1,20240308100055490
000004.SZ,20240308,100055900,9649998,12.880000,800,48,66,9649998,1,20240308100055900
000004.SZ,20240308,100056690,9651845,12.900000,16400,48,83,9651845,2,20240308100056690
000004.SZ,20240308,100056710,9651876,12.910000,700,48,83,9651876,2,20240308100056710
000004.SZ,20240308,100057050,9652517,12.910000,600,48,66,9652517,1,20240308100057050
000004.SZ,20240308,100057170,9652894,12.900000,300,48,66,9652894,1,20240308100057170
000004.SZ,20240308,100057460,9653807,13.000000,4000,48,83,9653807,2,20240308100057460
000004.SZ,20240308,100057670,9654460,12.850000,300,48,66,9654460,1,20240308100057670
000004.SZ,20240308,100057940,9655197,12.500000,1000,48,66,9655197,1,20240308100057940
000004.SZ,20240308,100059840,9661111,12.910000,600,48,83,9661111,2,20240308100059840
000004.SZ,20240308,100100280,9662484,12.910000,600,48,83,9662484,2,20240308100100280
000004.SZ,20240308,100101530,9666870,12.900000,300,48,83,9666870,2,20240308100101530
000004.SZ,20240308,100102090,9668591,12.900000,400,48,83,9668591,2,20240308100102090
000004.SZ,20240308,100102780,9671107,12.900000,2000,48,83,9671107,2,20240308100102780
000004.SZ,20240308,100102840,9671259,12.890000,200,48,83,9671259,2,20240308100102840
000004.SZ,20240308,100102960,9671514,13.920000,2000,48,83,9671514,2,20240308100102960
000004.SZ,20240308,100103190,9672343,12.910000,200,48,83,9672343,2,20240308100103190
000004.SZ,20240308,100103340,9672879,12.850000,200,48,66,9672879,1,20240308100103340
000004.SZ,20240308,100103530,9673522,12.900000,500,48,83,9673522,2,20240308100103530
000004.SZ,20240308,100103780,9674445,12.900000,10000,48,66,9674445,1,20240308100103780
000004.SZ,20240308,100104790,9677909,12.770000,100,48,66,9677909,1,20240308100104790
000004.SZ,20240308,100104810,9677927,12.750000,2000,48,66,9677927,1,20240308100104810
000004.SZ,20240308,100104810,9677940,12.910000,600,48,83,9677940,2,20240308100104810
000004.SZ,20240308,100106970,9683645,12.900000,500,48,83,9683645,2,20240308100106970
000004.SZ,20240308,100107080,9683949,12.910000,500,48,83,9683949,2,20240308100107080
000004.SZ,20240308,100107500,9685519,12.890000,500,48,83,9685519,2,20240308100107500
000004.SZ,20240308,100108080,9687206,12.680000,3000,48,66,9687206,1,20240308100108080
000004.SZ,20240308,100108440,9688131,12.900000,100,48,66,9688131,1,20240308100108440
000004.SZ,20240308,100108450,9688148,12.900000,1500,48,83,9688148,2,20240308100108450
000004.SZ,20240308,100109090,9689551,12.810000,1300,48,66,9689551,1,20240308100109090
000004.SZ,20240308,100109520,9690848,12.880000,2000,48,66,9690848,1,20240308100109520
000004.SZ,20240308,100109840,9691565,12.900000,400,48,83,9691565,2,20240308100109840
000004.SZ,20240308,100109980,9691833,12.900000,100,48,66,9691833,1,20240308100109980
000004.SZ,20240308,100110650,9693931,14.420000,4400,48,83,9693931,2,20240308100110650
000004.SZ,20240308,100111510,9696040,12.900000,200,48,83,9696040,2,20240308100111510
000004.SZ,20240308,100112140,9697613,12.820000,300,48,66,9697613,1,20240308100112140
000004.SZ,20240308,100112880,9699396,12.900000,200,48,83,9699396,2,20240308100112880
000004.SZ,20240308,100112890,9699433,13.600000,500,48,83,9699433,2,20240308100112890
000004.SZ,20240308,100113000,9699647,12.910000,200,48,83,9699647,2,20240308100113000
000004.SZ,20240308,100113100,9699934,12.900000,100,48,83,9699934,2,20240308100113100
000004.SZ,20240308,100113310,9700789,12.890000,2200,48,66,9700789,1,20240308100113310
000004.SZ,20240308,100113820,9702058,12.890000,100,48,66,9702058,1,20240308100113820
000004.SZ,20240308,100114000,9702421,14.380000,2000,48,83,9702421,2,20240308100114000
000004.SZ,20240308,100114260,9703058,12.910000,100,48,83,9703058,2,20240308100114260
000004.SZ,20240308,100115250,9705264,12.910000,700,48,66,9705264,1,20240308100115250
000004.SZ,20240308,100115550,9706321,12.900000,2300,48,83,9706321,2,20240308100115550
000004.SZ,20240308,100115650,9706580,12.900000,300,48,83,9706580,2,20240308100115650
000004.SZ,20240308,100117070,9709921,12.910000,900,48,66,9709921,1,20240308100117070
000004.SZ,20240308,100117440,9710790,12.890000,1500,48,66,9710790,1,20240308100117440
000004.SZ,20240308,100118170,9712418,12.910000,700,48,83,9712418,2,20240308100118170
000004.SZ,20240308,100119410,9715854,12.900000,2700,48,83,9715854,2,20240308100119410
000004.SZ,20240308,100120090,9717606,12.900000,500,48,66,9717606,1,20240308100120090
000004.SZ,20240308,100120510,9718709,12.900000,100,48,66,9718709,1,20240308100120510
000004.SZ,20240308,100120560,9718819,12.850000,700,48,66,9718819,1,20240308100120560
000004.SZ,20240308,100120900,9719452,12.790000,200,48,66,9719452,1,20240308100120900
000004.SZ,20240308,100123000,9725139,12.850000,900,48,66,9725139,1,20240308100123000
000004.SZ,20240308,100123300,9726033,12.860000,500,48,66,9726033,1,20240308100123300
000004.SZ,20240308,100123810,9727056,12.900000,200,48,66,9727056,1,20240308100123810
000004.SZ,20240308,100124640,9729096,12.900000,2200,48,66,9729096,1,20240308100124640
000004.SZ,20240308,100125080,9730248,12.890000,100,48,66,9730248,1,20240308100125080
000004.SZ,20240308,100125690,9732116,12.910000,100,48,66,9732116,1,20240308100125690
000004.SZ,20240308,100125820,9732457,12.850000,200,48,66,9732457,1,20240308100125820
000004.SZ,20240308,100125870,9732526,14.400000,1700,48,83,9732526,2,20240308100125870
000004.SZ,20240308,100126310,9733630,11.830000,1600,48,66,9733630,1,20240308100126310
000004.SZ,20240308,100126510,9734107,12.880000,2000,48,66,9734107,1,20240308100126510
000004.SZ,20240308,100127120,9735676,12.900000,600,48,83,9735676,2,20240308100127120
000004.SZ,20240308,100127520,9737001,12.900000,800,48,83,9737001,2,20240308100127520
000004.SZ,20240308,100127520,9737013,12.820000,500,48,66,9737013,1,20240308100127520
000004.SZ,20240308,100128140,9738850,12.900000,1800,48,66,9738850,1,20240308100128140
000004.SZ,20240308,100128220,9739145,12.900000,500,48,66,9739145,1,20240308100128220
000004.SZ,20240308,100129120,9741707,12.900000,500,48,83,9741707,2,20240308100129120
000004.SZ,20240308,100129320,9742318,12.900000,700,48,66,9742318,1,20240308100129320
000004.SZ,20240308,100129350,9742394,12.750000,500,48,66,9742394,1,20240308100129350
000004.SZ,20240308,100129490,9742719,12.880000,200,48,66,9742719,1,20240308100129490
000004.SZ,20240308,100130490,9745491,12.910000,2100,48,83,9745491,2,20240308100130490
000004.SZ,20240308,100130750,9746291,14.280000,1100,48,83,9746291,2,20240308100130750
000004.SZ,20240308,100131940,9750079,12.860000,1000,48,66,9750079,1,20240308100131940
000004.SZ,20240308,100132240,9750852,12.970000,900,48,83,9750852,2,20240308100132240
000004.SZ,20240308,100133620,9754481,12.900000,600,48,83,9754481,2,20240308100133620
000004.SZ,20240308,100133920,9755188,12.870000,200,48,66,9755188,1,20240308100133920
000004.SZ,20240308,100134550,9756924,12.870000,800,48,66,9756924,1,20240308100134550
000004.SZ,20240308,100135760,9760132,12.910000,800,48,83,9760132,2,20240308100135760
000004.SZ,20240308,100136000,9760748,12.890000,400,48,83,9760748,2,20240308100136000
000004.SZ,20240308,100136130,9761334,12.900000,1000,48,66,9761334,1,20240308100136130
000004.SZ,20240308,100136910,9764599,12.850000,1000,48,66,9764599,1,20240308100136910
000004.SZ,20240308,100138160,9769028,12.940000,100,48,83,9769028,2,20240308100138160
000004.SZ,20240308,100139020,9771140,12.860000,200,48,66,9771140,1,20240308100139020
000004.SZ,20240308,100139080,9771530,12.900000,1000,48,66,9771530,1,20240308100139080
000004.SZ,20240308,100139280,9772513,13.190000,500,48,83,9772513,2,20240308100139280
000004.SZ,20240308,100141020,9779056,12.900000,100,48,66,9779056,1,20240308100141020
000004.SZ,20240308,100141320,9780272,12.910000,1500,48,66,9780272,1,20240308100141320
000004.SZ,20240308,100141630,9781053,12.780000,1100,48,66,9781053,1,20240308100141630
000004.SZ,20240308,100142120,9782579,12.860000,1400,48,66,9782579,1,20240308100142120
000004.SZ,20240308,100142240,9783047,12.900000,1600,48,83,9783047,2,20240308100142240
000004.SZ,20240308,100142270,9783142,12.900000,700,48,66,9783142,1,20240308100142270
000004.SZ,20240308,100142640,9784296,13.310000,400,48,83,9784296,2,20240308100142640
000004.SZ,20240308,100142810,9784899,12.800000,300,48,66,9784899,1,20240308100142810
000004.SZ,20240308,100143300,9787114,12.900000,200,48,83,9787114,2,20240308100143300
000004.SZ,20240308,100143840,9788998,12.900000,100,48,66,9788998,1,20240308100143840
000004.SZ,20240308,100144280,9790587,13.230000,1200,48,83,9790587,2,20240308100144280
000004.SZ,20240308,100146860,9801539,12.880000,2000,48,66,9801539,1,20240308100146860
000004.SZ,20240308,100148240,9806307,12.910000,800,48,83,9806307,2,20240308100148240
000004.SZ,20240308,100148640,9807900,12.850000,300,48,66,9807900,1,20240308100148640
