symbol,price,action_day,time,volume,turnover,bsflag,record_id,order_kind,function_code,ask_order_id,bid_order_id,channel,direction,datetime
000004.SZ,13.440000,20240308,112750160,100,1344,66,20064759,0,48,20061648,20064747,2013,1,20240308112750160
000004.SZ,13.440000,20240308,112750160,9000,120960,66,20064760,0,48,20063188,20064747,2013,1,20240308112750160
000004.SZ,0.000000,20240308,112750190,800,0,32,20064788,0,67,0,20044495,2013,0,20240308112750190
000004.SZ,0.000000,20240308,112750220,700,0,32,20064809,0,67,0,20028094,2013,0,20240308112750220
000004.SZ,13.440000,20240308,112750240,200,2688,66,20064824,0,48,20063188,20064823,2013,1,20240308112750240
000004.SZ,0.000000,20240308,112750620,2400,0,32,20065219,0,67,0,20027915,2013,0,20240308112750620
000004.SZ,13.390000,20240308,112750670,100,1339,83,20065253,0,48,20065252,20065211,2013,2,20240308112750670
000004.SZ,13.360000,20240308,112750670,500,6680,83,20065254,0,48,20065252,20043502,2013,2,20240308112750670
000004.SZ,13.440000,20240308,112750940,300,4032,66,20065574,0,48,20063188,20065573,2013,1,20240308112750940
000004.SZ,13.360000,20240308,112751010,1300,17368,83,20065655,0,48,20065654,20043502,2013,2,20240308112751010
000004.SZ,13.360000,20240308,112751010,1200,16032,83,20065656,0,48,20065654,20043503,2013,2,20240308112751010
000004.SZ,13.390000,20240308,112751010,500,6695,66,20065658,0,48,20065625,20065657,2013,1,20240308112751010
000004.SZ,13.440000,20240308,112751010,500,6720,66,20065659,0,48,20063188,20065657,2013,1,20240308112751010
000004.SZ,13.440000,20240308,112751010,100,1344,66,20065660,0,48,20063748,20065657,2013,1,20240308112751010
000004.SZ,13.440000,20240308,112751010,1000,13440,66,20065661,0,48,20064048,20065657,2013,1,20240308112751010
000004.SZ,13.440000,20240308,112751010,100,1344,66,20065662,0,48,20064518,20065657,2013,1,20240308112751010
000004.SZ,13.440000,20240308,112751010,2100,28224,66,20065663,0,48,20065280,20065657,2013,1,20240308112751010
000004.SZ,13.450000,20240308,112751010,6700,90115,66,20065664,0,48,20062042,20065657,2013,1,20240308112751010
000004.SZ,13.450000,20240308,112751010,1000,13450,66,20065665,0,48,20063769,20065657,2013,1,20240308112751010
000004.SZ,13.450000,20240308,112751010,300,4035,66,20065666,0,48,20064960,20065657,2013,1,20240308112751010
000004.SZ,13.460000,20240308,112751010,400,5384,66,20065667,0,48,20061633,20065657,2013,1,20240308112751010
000004.SZ,13.470000,20240308,112751010,700,9429,66,20065668,0,48,20060239,20065657,2013,1,20240308112751010
000004.SZ,13.470000,20240308,112751020,5700,76779,83,20065672,0,48,20065671,20065657,2013,2,20240308112751020
000004.SZ,13.470000,20240308,112751020,4600,61962,83,20065680,0,48,20065679,20065657,2013,2,20240308112751020
000004.SZ,0.000000,20240308,112751080,10300,0,32,20065780,0,67,20065724,0,2013,0,20240308112751080
000004.SZ,13.360000,20240308,112751100,1000,13360,83,20065808,0,48,20065807,20043503,2013,2,20240308112751100
000004.SZ,13.440000,20240308,112751150,200,2688,66,20065862,0,48,20065686,20065861,2013,1,20240308112751150
000004.SZ,13.420000,20240308,112751360,500,6710,66,20066209,0,48,20066143,20066208,2013,1,20240308112751360
000004.SZ,13.440000,20240308,112751360,2200,29568,66,20066210,0,48,20065686,20066208,2013,1,20240308112751360
000004.SZ,13.360000,20240308,112751380,100,1336,83,20066231,0,48,20066230,20043503,2013,2,20240308112751380
000004.SZ,0.000000,20240308,112751410,100,0,32,20066309,0,67,0,19985911,2013,0,20240308112751410
000004.SZ,13.360000,20240308,112751520,2400,32064,83,20066589,0,48,20066588,20043503,2013,2,20240308112751520
000004.SZ,13.360000,20240308,112751520,2700,36072,83,20066590,0,48,20066588,20059584,2013,2,20240308112751520
000004.SZ,0.000000,20240308,112751780,100,0,32,20066971,0,67,7464501,0,2013,0,20240308112751780
000004.SZ,0.000000,20240308,112751880,200,0,32,20067092,0,67,0,19987200,2013,0,20240308112751880
000004.SZ,13.360000,20240308,112751940,1200,16032,83,20067155,0,48,20067154,20059584,2013,2,20240308112751940
000004.SZ,13.360000,20240308,112751940,300,4008,83,20067156,0,48,20067154,20067114,2013,2,20240308112751940
000004.SZ,13.390000,20240308,112752180,200,2678,83,20067396,0,48,20067395,20067226,2013,2,20240308112752180
000004.SZ,0.000000,20240308,112753170,800,0,32,20068502,0,67,0,19974290,2013,0,20240308112753170
000004.SZ,13.390000,20240308,112753230,300,4017,66,20068580,0,48,20067395,20068579,2013,1,20240308112753230
000004.SZ,13.390000,20240308,112753230,1300,17407,66,20068581,0,48,20068103,20068579,2013,1,20240308112753230
000004.SZ,0.000000,20240308,112753390,300,0,32,20068731,0,67,7950686,0,2013,0,20240308112753390
000004.SZ,13.360000,20240308,112753520,100,1336,66,20068944,0,48,20068648,20068943,2013,1,20240308112753520
000004.SZ,13.390000,20240308,112753520,1300,17407,66,20068945,0,48,20068103,20068943,2013,1,20240308112753520
000004.SZ,0.000000,20240308,112753750,12800,0,32,20069195,0,67,0,19383916,2013,0,20240308112753750
000004.SZ,0.000000,20240308,112753940,300,0,32,20069445,0,67,20056904,0,2013,0,20240308112753940
000004.SZ,13.390000,20240308,112753970,900,12051,66,20069501,0,48,20068103,20069500,2013,1,20240308112753970
000004.SZ,13.390000,20240308,112754010,1400,18746,66,20069541,0,48,20068103,20069540,2013,1,20240308112754010
000004.SZ,0.000000,20240308,112754290,300,0,32,20070090,0,67,0,20056435,2013,0,20240308112754290
000004.SZ,0.000000,20240308,112754330,6800,0,32,20070119,0,67,0,20025493,2013,0,20240308112754330
000004.SZ,0.000000,20240308,112754350,1000,0,32,20070140,0,67,20065790,0,2013,0,20240308112754350
000004.SZ,13.390000,20240308,112754410,400,5356,66,20070194,0,48,20068103,20070193,2013,1,20240308112754410
000004.SZ,13.390000,20240308,112754700,500,6695,66,20070576,0,48,20068103,20070575,2013,1,20240308112754700
000004.SZ,0.000000,20240308,112754810,1000,0,32,20070693,0,67,825543,0,2013,0,20240308112754810
000004.SZ,13.390000,20240308,112754920,5100,68289,66,20070846,0,48,20068103,20070845,2013,1,20240308112754920
000004.SZ,13.390000,20240308,112755010,100,1339,66,20070923,0,48,20068103,20070922,2013,1,20240308112755010
000004.SZ,13.370000,20240308,112755160,300,4011,83,20071178,0,48,20071177,20069031,2013,2,20240308112755160
000004.SZ,13.370000,20240308,112755180,400,5348,83,20071200,0,48,20071199,20069031,2013,2,20240308112755180
000004.SZ,13.370000,20240308,112755180,1200,16044,83,20071201,0,48,20071199,20069503,2013,2,20240308112755180
000004.SZ,13.390000,20240308,112755250,100,1339,66,20071287,0,48,20068103,20071286,2013,1,20240308112755250
000004.SZ,13.370000,20240308,112755270,500,6685,83,20071303,0,48,20071302,20069503,2013,2,20240308112755270
000004.SZ,13.370000,20240308,112755420,1000,13370,83,20071545,0,48,20071544,20069503,2013,2,20240308112755420
000004.SZ,13.370000,20240308,112755420,300,4011,83,20071553,0,48,20071552,20069503,2013,2,20240308112755420
000004.SZ,13.390000,20240308,112755440,100,1339,66,20071571,0,48,20068103,20071570,2013,1,20240308112755440
000004.SZ,13.390000,20240308,112755780,300,4017,66,20071898,0,48,20068103,20071897,2013,1,20240308112755780
000004.SZ,0.000000,20240308,112756210,300,0,32,20072314,0,67,20053258,0,2013,0,20240308112756210
000004.SZ,0.000000,20240308,112756260,4600,0,32,20072354,0,67,20065755,0,2013,0,20240308112756260
000004.SZ,13.370000,20240308,112756270,200,2674,83,20072371,0,48,20072370,20069503,2013,2,20240308112756270
000004.SZ,0.000000,20240308,112756370,400,0,32,20072512,0,67,20065626,0,2013,0,20240308112756370
000004.SZ,13.360000,20240308,112757100,100,1336,66,20073098,0,48,20072370,20073097,2013,1,20240308112757100
000004.SZ,13.370000,20240308,112757100,100,1337,66,20073099,0,48,20072900,20073097,2013,1,20240308112757100
000004.SZ,13.360000,20240308,112757260,500,6680,66,20073285,0,48,20073147,20073284,2013,1,20240308112757260
000004.SZ,13.370000,20240308,112757340,100,1337,66,20073559,0,48,20072900,20073558,2013,1,20240308112757340
000004.SZ,13.390000,20240308,112757340,2200,29458,66,20073560,0,48,20068103,20073558,2013,1,20240308112757340
000004.SZ,13.360000,20240308,112757360,700,9352,66,20073599,0,48,20073584,20073598,2013,1,20240308112757360
000004.SZ,13.360000,20240308,112757430,6100,81496,66,20073664,0,48,20073584,20073663,2013,1,20240308112757430
000004.SZ,13.380000,20240308,112757430,200,2676,66,20073665,0,48,20073561,20073663,2013,1,20240308112757430
000004.SZ,13.390000,20240308,112757430,9300,124527,66,20073666,0,48,20068103,20073663,2013,1,20240308112757430
000004.SZ,13.390000,20240308,112757430,800,10712,66,20073667,0,48,20068255,20073663,2013,1,20240308112757430
000004.SZ,13.390000,20240308,112757430,100,1339,66,20073668,0,48,20068636,20073663,2013,1,20240308112757430
000004.SZ,13.390000,20240308,112757430,900,12051,66,20073669,0,48,20068657,20073663,2013,1,20240308112757430
000004.SZ,13.390000,20240308,112757430,4700,62933,66,20073670,0,48,20069337,20073663,2013,1,20240308112757430
000004.SZ,13.360000,20240308,112757680,800,10688,66,20073882,0,48,20073805,20073881,2013,1,20240308112757680
000004.SZ,13.370000,20240308,112757680,500,6685,66,20073883,0,48,20073859,20073881,2013,1,20240308112757680
000004.SZ,13.390000,20240308,112757680,700,9373,66,20073884,0,48,20069337,20073881,2013,1,20240308112757680
000004.SZ,13.390000,20240308,112757790,100,1339,66,20074011,0,48,20069337,20074010,2013,1,20240308112757790
000004.SZ,13.390000,20240308,112757790,100,1339,66,20074012,0,48,20070840,20074010,2013,1,20240308112757790
000004.SZ,13.360000,20240308,112757910,300,4008,83,20074144,0,48,20074143,20073940,2013,2,20240308112757910
000004.SZ,13.390000,20240308,112757960,400,5356,66,20074205,0,48,20070840,20074204,2013,1,20240308112757960
000004.SZ,13.390000,20240308,112757960,300,4017,66,20074206,0,48,20072307,20074204,2013,1,20240308112757960
000004.SZ,13.390000,20240308,112757970,600,8034,83,20074211,0,48,20074210,20074204,2013,2,20240308112757970
000004.SZ,13.400000,20240308,112758290,100,1340,66,20074628,0,48,20072144,20074627,2013,1,20240308112758290
000004.SZ,13.400000,20240308,112758370,100,1340,66,20074782,0,48,20072144,20074781,2013,1,20240308112758370
000004.SZ,13.420000,20240308,112758370,400,5368,66,20074783,0,48,20069521,20074781,2013,1,20240308112758370
000004.SZ,13.390000,20240308,112758390,200,2678,83,20074803,0,48,20074802,20074204,2013,2,20240308112758390
000004.SZ,13.390000,20240308,112758760,1000,13390,83,20075228,0,48,20075227,20074204,2013,2,20240308112758760
000004.SZ,0.000000,20240308,112758840,100,0,32,20075302,0,67,0,20073940,2013,0,20240308112758840
000004.SZ,0.000000,20240308,112758910,100,0,32,20075341,0,67,20061680,0,2013,0,20240308112758910
000004.SZ,0.000000,20240308,112758930,1000,0,32,20075352,0,67,0,19993077,2013,0,20240308112758930
000004.SZ,13.420000,20240308,112758950,600,8052,66,20075371,0,48,20069521,20075370,2013,1,20240308112758950
000004.SZ,13.420000,20240308,112758950,3200,42944,66,20075372,0,48,20073674,20075370,2013,1,20240308112758950
000004.SZ,13.430000,20240308,112759150,100,1343,66,20075778,0,48,20071151,20075777,2013,1,20240308112759150
000004.SZ,13.400000,20240308,112759230,100,1340,83,20075894,0,48,20075893,20075515,2013,2,20240308112759230
000004.SZ,13.400000,20240308,112759230,100,1340,83,20075895,0,48,20075893,20075785,2013,2,20240308112759230
000004.SZ,13.390000,20240308,112759250,800,10712,83,20075911,0,48,20075910,20074204,2013,2,20240308112759250
000004.SZ,13.390000,20240308,112759250,500,6695,83,20075912,0,48,20075910,20075221,2013,2,20240308112759250
000004.SZ,13.390000,20240308,112759300,500,6695,83,20075962,0,48,20075961,20075221,2013,2,20240308112759300
000004.SZ,0.000000,20240308,112759570,10000,0,32,20076313,0,67,20059378,0,2013,0,20240308112759570
000004.SZ,13.390000,20240308,112759580,300,4017,83,20076324,0,48,20076323,20075221,2013,2,20240308112759580
000004.SZ,13.400000,20240308,112800130,300,4020,83,20077001,0,48,20077000,20076829,2013,2,20240308112800130
000004.SZ,13.430000,20240308,112800160,200,2686,66,20077035,0,48,20071151,20077034,2013,1,20240308112800160
000004.SZ,13.430000,20240308,112800190,1200,16116,66,20077128,0,48,20071151,20077127,2013,1,20240308112800190
000004.SZ,13.400000,20240308,112800210,1000,13400,83,20077157,0,48,20077156,20076829,2013,2,20240308112800210
000004.SZ,13.390000,20240308,112800210,200,2678,83,20077158,0,48,20077156,20075221,2013,2,20240308112800210
000004.SZ,13.390000,20240308,112800290,500,6695,83,20077360,0,48,20077359,20075224,2013,2,20240308112800290
000004.SZ,13.390000,20240308,112800360,700,9373,83,20077473,0,48,20077472,20075224,2013,2,20240308112800360
000004.SZ,13.400000,20240308,112800660,600,8040,66,20077979,0,48,20077950,20077978,2013,1,20240308112800660
000004.SZ,13.400000,20240308,112800690,2400,32160,83,20078022,0,48,20078021,20077978,2013,2,20240308112800690
000004.SZ,13.390000,20240308,112800690,1600,21424,83,20078023,0,48,20078021,20075224,2013,2,20240308112800690
000004.SZ,13.410000,20240308,112800720,1000,13410,66,20078086,0,48,20078017,20078085,2013,1,20240308112800720
000004.SZ,0.000000,20240308,112800750,3700,0,32,20078147,0,67,0,20035372,2013,0,20240308112800750
000004.SZ,13.430000,20240308,112800830,1000,13430,66,20078236,0,48,20071151,20078235,2013,1,20240308112800830
000004.SZ,0.000000,20240308,112801010,200,0,32,20078402,0,67,0,20073734,2013,0,20240308112801010
000004.SZ,13.430000,20240308,112801260,100,1343,66,20078791,0,48,20071151,20078790,2013,1,20240308112801260
000004.SZ,13.410000,20240308,112801290,100,1341,83,20078831,0,48,20078830,20078085,2013,2,20240308112801290
000004.SZ,13.410000,20240308,112801640,400,5364,83,20079272,0,48,20079271,20078085,2013,2,20240308112801640
000004.SZ,0.000000,20240308,112801930,1000,0,32,20079589,0,67,18804484,0,2013,0,20240308112801930
000004.SZ,13.430000,20240308,112802030,400,5372,66,20079789,0,48,20071151,20079788,2013,1,20240308112802030
000004.SZ,13.410000,20240308,112802250,300,4023,83,20080379,0,48,20080378,20078085,2013,2,20240308112802250
000004.SZ,13.410000,20240308,112802490,1200,16092,83,20080651,0,48,20080650,20078085,2013,2,20240308112802490
000004.SZ,13.400000,20240308,112802490,600,8040,83,20080652,0,48,20080650,20078026,2013,2,20240308112802490
000004.SZ,13.390000,20240308,112802490,8200,109798,83,20080653,0,48,20080650,20075224,2013,2,20240308112802490
000004.SZ,0.000000,20240308,112802520,1900,0,32,20080682,0,67,20076776,0,2013,0,20240308112802520
000004.SZ,0.000000,20240308,112802630,700,0,32,20080808,0,67,36389,0,2013,0,20240308112802630
000004.SZ,13.400000,20240308,112802660,300,4020,83,20080825,0,48,20080824,20080804,2013,2,20240308112802660
000004.SZ,13.400000,20240308,112803000,400,5360,83,20081252,0,48,20081251,20080804,2013,2,20240308112803000
000004.SZ,13.400000,20240308,112803020,500,6700,83,20081270,0,48,20081269,20080804,2013,2,20240308112803020
000004.SZ,0.000000,20240308,112803150,200,0,32,20081459,0,67,0,18623983,2013,0,20240308112803150
000004.SZ,13.420000,20240308,112803370,100,1342,66,20081801,0,48,20080717,20081800,2013,1,20240308112803370
000004.SZ,13.420000,20240308,112803610,100,1342,66,20082103,0,48,20080717,20082102,2013,1,20240308112803610
000004.SZ,13.430000,20240308,112803610,500,6715,66,20082104,0,48,20071151,20082102,2013,1,20240308112803610
000004.SZ,0.000000,20240308,112803790,3200,0,32,20082301,0,67,0,19947438,2013,0,20240308112803790
000004.SZ,0.000000,20240308,112803790,10000,0,32,20082302,0,67,0,19953246,2013,0,20240308112803790
000004.SZ,0.000000,20240308,112804150,1300,0,32,20082820,0,67,20065686,0,2013,0,20240308112804150
000004.SZ,13.400000,20240308,112804260,500,6700,83,20082998,0,48,20082997,20080804,2013,2,20240308112804260
000004.SZ,13.400000,20240308,112804510,200,2680,83,20083300,0,48,20083299,20080804,2013,2,20240308112804510
000004.SZ,13.430000,20240308,112804550,1000,13430,66,20083334,0,48,20076106,20083333,2013,1,20240308112804550
000004.SZ,13.430000,20240308,112804550,1000,13430,66,20083335,0,48,20081484,20083333,2013,1,20240308112804550
000004.SZ,0.000000,20240308,112804640,600,0,32,20083445,0,67,0,20076204,2013,0,20240308112804640
000004.SZ,13.410000,20240308,112804640,1000,13410,83,20083458,0,48,20083457,20083392,2013,2,20240308112804640
000004.SZ,13.410000,20240308,112805110,1100,14751,83,20084058,0,48,20084057,20083392,2013,2,20240308112805110
000004.SZ,13.410000,20240308,112805110,100,1341,83,20084059,0,48,20084057,20083944,2013,2,20240308112805110
000004.SZ,13.400000,20240308,112805110,2400,32160,83,20084060,0,48,20084057,20080804,2013,2,20240308112805110
000004.SZ,13.420000,20240308,112805240,1000,13420,66,20084227,0,48,20084157,20084226,2013,1,20240308112805240
000004.SZ,13.420000,20240308,112805300,2200,29524,83,20084316,0,48,20084315,20084284,2013,2,20240308112805300
000004.SZ,13.420000,20240308,112805510,600,8052,83,20084564,0,48,20084563,20084284,2013,2,20240308112805510
000004.SZ,13.430000,20240308,112805620,400,5372,66,20084665,0,48,20081484,20084664,2013,1,20240308112805620
000004.SZ,13.420000,20240308,112805770,100,1342,83,20084821,0,48,20084820,20084565,2013,2,20240308112805770
000004.SZ,13.430000,20240308,112805840,200,2686,66,20084902,0,48,20081484,20084901,2013,1,20240308112805840
000004.SZ,13.420000,20240308,112805860,100,1342,83,20084952,0,48,20084951,20084565,2013,2,20240308112805860
000004.SZ,13.420000,20240308,112805890,200,2684,83,20084989,0,48,20084988,20084565,2013,2,20240308112805890
000004.SZ,0.000000,20240308,112805970,1100,0,32,20085105,0,67,5393986,0,2013,0,20240308112805970
000004.SZ,0.000000,20240308,112805980,1500,0,32,20085119,0,67,20072899,0,2013,0,20240308112805980
000004.SZ,13.420000,20240308,112806040,300,4026,66,20085165,0,48,20084988,20085164,2013,1,20240308112806040
000004.SZ,13.430000,20240308,112806040,2400,32232,66,20085166,0,48,20081484,20085164,2013,1,20240308112806040
000004.SZ,13.430000,20240308,112806040,500,6715,66,20085167,0,48,20081873,20085164,2013,1,20240308112806040
000004.SZ,13.440000,20240308,112806040,1000,13440,66,20085168,0,48,20066250,20085164,2013,1,20240308112806040
000004.SZ,13.440000,20240308,112806040,500,6720,66,20085169,0,48,20067196,20085164,2013,1,20240308112806040
000004.SZ,13.440000,20240308,112806040,400,5376,66,20085170,0,48,20069064,20085164,2013,1,20240308112806040
000004.SZ,13.400000,20240308,112806050,500,6700,83,20085188,0,48,20085187,20080804,2013,2,20240308112806050
000004.SZ,0.000000,20240308,112806070,100,0,32,20085222,0,67,20059890,0,2013,0,20240308112806070
000004.SZ,13.400000,20240308,112806190,200,2680,83,20085393,0,48,20085392,20080804,2013,2,20240308112806190
000004.SZ,13.400000,20240308,112806190,200,2680,83,20085394,0,48,20085392,20080885,2013,2,20240308112806190
000004.SZ,13.400000,20240308,112806190,100,1340,83,20085395,0,48,20085392,20081470,2013,2,20240308112806190
000004.SZ,13.400000,20240308,112806190,500,6700,83,20085396,0,48,20085392,20082599,2013,2,20240308112806190
000004.SZ,13.400000,20240308,112806190,2000,26800,83,20085397,0,48,20085392,20083726,2013,2,20240308112806190
000004.SZ,13.420000,20240308,112806320,900,12078,66,20085715,0,48,20085420,20085714,2013,1,20240308112806320
000004.SZ,13.420000,20240308,112806620,100,1342,66,20086187,0,48,20085420,20086186,2013,1,20240308112806620
000004.SZ,13.440000,20240308,112806620,700,9408,66,20086188,0,48,20069064,20086186,2013,1,20240308112806620
000004.SZ,13.440000,20240308,112806620,200,2688,66,20086189,0,48,20069203,20086186,2013,1,20240308112806620
000004.SZ,13.440000,20240308,112806620,200,2688,66,20086190,0,48,20074457,20086186,2013,1,20240308112806620
000004.SZ,13.450000,20240308,112806620,200,2690,66,20086191,0,48,20067636,20086186,2013,1,20240308112806620
000004.SZ,13.450000,20240308,112806620,100,1345,66,20086192,0,48,20073650,20086186,2013,1,20240308112806620
000004.SZ,13.410000,20240308,112806780,200,2682,83,20086497,0,48,20086496,20085507,2013,2,20240308112806780
000004.SZ,13.410000,20240308,112806800,200,2682,83,20086521,0,48,20086520,20085507,2013,2,20240308112806800
000004.SZ,13.400000,20240308,112806800,900,12060,83,20086522,0,48,20086520,20083726,2013,2,20240308112806800
000004.SZ,13.410000,20240308,112806890,1500,20115,83,20086625,0,48,20086624,20086541,2013,2,20240308112806890
000004.SZ,13.400000,20240308,112806890,3700,49580,83,20086626,0,48,20086624,20083726,2013,2,20240308112806890
000004.SZ,13.420000,20240308,112807490,300,4026,83,20087523,0,48,20087522,20087383,2013,2,20240308112807490
000004.SZ,13.400000,20240308,112807490,100,1340,83,20087524,0,48,20087522,20083726,2013,2,20240308112807490
000004.SZ,0.000000,20240308,112807570,5800,0,32,20087641,0,67,0,18505038,2013,0,20240308112807570
000004.SZ,0.000000,20240308,112807900,300,0,32,20087929,0,67,12655458,0,2013,0,20240308112807900
000004.SZ,0.000000,20240308,112808010,500,0,32,20088085,0,67,13892257,0,2013,0,20240308112808010
000004.SZ,13.410000,20240308,112808110,300,4023,83,20088259,0,48,20088258,20087936,2013,2,20240308112808110
000004.SZ,13.410000,20240308,112808250,4400,59004,83,20088677,0,48,20088676,20087936,2013,2,20240308112808250
000004.SZ,13.400000,20240308,112808250,5600,75040,83,20088678,0,48,20088676,20083726,2013,2,20240308112808250
000004.SZ,13.420000,20240308,112808500,2200,29524,66,20089000,0,48,20088981,20088999,2013,1,20240308112808500
000004.SZ,13.400000,20240308,112808780,5000,67000,83,20089275,0,48,20089274,20083726,2013,2,20240308112808780
000004.SZ,0.000000,20240308,112808790,8400,0,32,20089292,0,67,0,20039189,2013,0,20240308112808790
000004.SZ,13.420000,20240308,112808790,600,8052,66,20089296,0,48,20088981,20089295,2013,1,20240308112808790
000004.SZ,0.000000,20240308,112809150,200,0,32,20089902,0,67,0,20031275,2013,0,20240308112809150
000004.SZ,13.410000,20240308,112809200,1300,17433,83,20089972,0,48,20089971,20089557,2013,2,20240308112809200
000004.SZ,13.400000,20240308,112809200,800,10720,83,20089973,0,48,20089971,20083726,2013,2,20240308112809200
000004.SZ,13.400000,20240308,112809360,1200,16080,83,20090267,0,48,20090266,20083726,2013,2,20240308112809360
000004.SZ,13.400000,20240308,112809400,900,12060,83,20090367,0,48,20090366,20083726,2013,2,20240308112809400
000004.SZ,13.400000,20240308,112809430,200,2680,83,20090404,0,48,20090403,20083726,2013,2,20240308112809430
000004.SZ,0.000000,20240308,112809450,500,0,32,20090417,0,67,0,20063558,2013,0,20240308112809450
000004.SZ,13.400000,20240308,112809600,800,10720,83,20090701,0,48,20090700,20083726,2013,2,20240308112809600
000004.SZ,13.400000,20240308,112809620,1900,25460,83,20090714,0,48,20090713,20083726,2013,2,20240308112809620
000004.SZ,13.420000,20240308,112809710,200,2684,66,20090810,0,48,20088981,20090809,2013,1,20240308112809710
000004.SZ,13.400000,20240308,112809880,200,2680,83,20091059,0,48,20091058,20083726,2013,2,20240308112809880
000004.SZ,13.400000,20240308,112809890,500,6700,83,20091068,0,48,20091067,20083726,2013,2,20240308112809890
000004.SZ,0.000000,20240308,112809930,800,0,32,20091118,0,67,0,20079955,2013,0,20240308112809930
000004.SZ,13.400000,20240308,112809980,100,1340,83,20091167,0,48,20091166,20083726,2013,2,20240308112809980
000004.SZ,0.000000,20240308,112810080,1400,0,32,20091381,0,67,200819,0,2013,0,20240308112810080
000004.SZ,13.400000,20240308,112810140,1100,14740,83,20091633,0,48,20091632,20083726,2013,2,20240308112810140
000004.SZ,13.420000,20240308,112810340,500,6710,66,20092295,0,48,20088981,20092294,2013,1,20240308112810340
000004.SZ,13.420000,20240308,112810340,300,4026,66,20092296,0,48,20089050,20092294,2013,1,20240308112810340
000004.SZ,13.420000,20240308,112810340,500,6710,66,20092297,0,48,20091595,20092294,2013,1,20240308112810340
000004.SZ,13.420000,20240308,112810380,900,12078,83,20092375,0,48,20092374,20092294,2013,2,20240308112810380
000004.SZ,13.420000,20240308,112810470,3000,40260,83,20092486,0,48,20092485,20092294,2013,2,20240308112810470
000004.SZ,13.420000,20240308,112810530,500,6710,83,20092542,0,48,20092541,20092294,2013,2,20240308112810530
000004.SZ,13.420000,20240308,112810650,3900,52338,83,20092732,0,48,20092731,20092294,2013,2,20240308112810650
000004.SZ,13.430000,20240308,112810780,100,1343,66,20092830,0,48,20089792,20092829,2013,1,20240308112810780
000004.SZ,13.420000,20240308,112810870,400,5368,83,20092954,0,48,20092953,20092294,2013,2,20240308112810870
000004.SZ,13.410000,20240308,112810870,100,1341,83,20092955,0,48,20092953,20092820,2013,2,20240308112810870
000004.SZ,13.400000,20240308,112810870,100,1340,83,20092956,0,48,20092953,20083726,2013,2,20240308112810870
000004.SZ,0.000000,20240308,112811330,1000,0,32,20093523,0,67,0,19884568,2013,0,20240308112811330
000004.SZ,0.000000,20240308,112811410,600,0,32,20093709,0,67,0,20042513,2013,0,20240308112811410
000004.SZ,13.430000,20240308,112811450,500,6715,66,20093765,0,48,20089792,20093764,2013,1,20240308112811450
000004.SZ,13.420000,20240308,112811520,300,4026,83,20093860,0,48,20093859,20093744,2013,2,20240308112811520
000004.SZ,13.400000,20240308,112811520,200,2680,83,20093861,0,48,20093859,20083726,2013,2,20240308112811520
000004.SZ,13.400000,20240308,112811590,1800,24120,83,20093937,0,48,20093936,20083726,2013,2,20240308112811590
000004.SZ,0.000000,20240308,112811600,100,0,32,20093948,0,67,0,20075229,2013,0,20240308112811600
000004.SZ,0.000000,20240308,112811610,1400,0,32,20093956,0,67,0,20049688,2013,0,20240308112811610
000004.SZ,13.430000,20240308,112811650,100,1343,66,20093989,0,48,20089792,20093988,2013,1,20240308112811650
000004.SZ,13.430000,20240308,112811650,500,6715,66,20093990,0,48,20092306,20093988,2013,1,20240308112811650
000004.SZ,0.000000,20240308,112811780,500,0,32,20094104,0,67,0,20034721,2013,0,20240308112811780
000004.SZ,13.430000,20240308,112811940,200,2686,83,20094252,0,48,20094251,20093988,2013,2,20240308112811940
000004.SZ,13.400000,20240308,112811940,600,8040,83,20094253,0,48,20094251,20083726,2013,2,20240308112811940
000004.SZ,13.440000,20240308,112811990,1700,22848,66,20094281,0,48,20088740,20094280,2013,1,20240308112811990
000004.SZ,13.420000,20240308,112812140,200,2684,66,20094723,0,48,20094305,20094722,2013,1,20240308112812140
000004.SZ,13.420000,20240308,112812140,200,2684,66,20094724,0,48,20094574,20094722,2013,1,20240308112812140
000004.SZ,13.440000,20240308,112812140,1300,17472,66,20094725,0,48,20088740,20094722,2013,1,20240308112812140
000004.SZ,13.440000,20240308,112812140,500,6720,66,20094726,0,48,20092519,20094722,2013,1,20240308112812140
000004.SZ,13.440000,20240308,112812140,300,4032,66,20094727,0,48,20092579,20094722,2013,1,20240308112812140
000004.SZ,13.440000,20240308,112812140,800,10752,66,20094728,0,48,20094038,20094722,2013,1,20240308112812140
000004.SZ,0.000000,20240308,112812180,600,0,32,20094816,0,67,20086680,0,2013,0,20240308112812180
000004.SZ,0.000000,20240308,112812180,900,0,32,20094817,0,67,20086679,0,2013,0,20240308112812180
000004.SZ,0.000000,20240308,112812180,400,0,32,20094818,0,67,20086682,0,2013,0,20240308112812180
000004.SZ,0.000000,20240308,112812180,1000,0,32,20094819,0,67,20086683,0,2013,0,20240308112812180
000004.SZ,0.000000,20240308,112812350,44900,0,32,20095108,0,67,0,20089035,2013,0,20240308112812350
000004.SZ,13.440000,20240308,112812380,300,4032,83,20095147,0,48,20095146,20094722,2013,2,20240308112812380
000004.SZ,13.440000,20240308,112812400,600,8064,83,20095158,0,48,20095157,20094722,2013,2,20240308112812400
